Date Time,Dataset,Total Number of Samples,Trial Number,Criterion,Maximum Depth Allowed,Number of folds,Is stratified?,Use Numeric Attributes?,Number of Samples Forcing a Leaf,Use Min Samples in Second Largest Class?,Min Samples in Second Largest Class,Uses Chi-Square Test,Maximum p-value Allowed by Chi-Square Test [between 0 and 1],Minimum Number in Second Most Frequent Value,Average Number of Valid Attributes in Root Node (m),Average Number of Valid Nominal Attributes in Root Node (m_nom),Average Number of Valid Numeric Attributes in Root Node (m_num),Total Time Taken for Cross-Validation [s],Accuracy Percentage on Trivial Trees (with no splits),Accuracy Percentage (with missing values),Accuracy Percentage (without missing values),Number of Samples Classified using Unkown Value,Percentage of Samples with Unkown Values for Accepted Attribute,Average Number of Values of Attribute Chosen at Root Node,Maximum Number of Values of Attribute Chosen at Root Node,Minimum Number of Values of Attribute Chosen at Root Node,Number of Trivial Splits [between 0 and number of folds],Average Number of Nodes (after prunning),Maximum Number of Nodes (after prunning),Minimum Number of Nodes (after prunning),Average Tree Depth (after prunning),Maximum Tree Depth (after prunning),Minimum Tree Depth (after prunning),Average Number of Nodes Pruned
2018-01-17 19:16:19.467401,Adult Census Income,30162,1,Conditional Inference Tree Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.5005947110475972,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,7.0,7,7,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:20.977159,Adult Census Income,30162,2,Conditional Inference Tree Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.5090180709958076,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,7.0,7,7,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:22.289327,Adult Census Income,30162,3,Conditional Inference Tree Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.3115710349520668,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,7.0,7,7,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:23.597970,Adult Census Income,30162,4,Conditional Inference Tree Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.3080823729978874,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,7.0,7,7,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:25.666126,Adult Census Income,30162,5,Conditional Inference Tree Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,2.0675372829427943,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,7.0,7,7,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:27.202471,Adult Census Income,30162,6,Conditional Inference Tree Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.5356581270461902,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,7.0,7,7,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:29.463670,Adult Census Income,30162,7,Conditional Inference Tree Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,2.2604313449701294,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,7.0,7,7,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:31.075921,Adult Census Income,30162,8,Conditional Inference Tree Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.6115192309953272,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,7.0,7,7,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:32.541037,Adult Census Income,30162,9,Conditional Inference Tree Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.4645356609253213,75.10775147536636,75.21052980571581,75.21052980571581,0,0.0,7.0,7,7,0,1.66666666667,3,1,0.333333333333,1,0,1.33333333333
2018-01-17 19:16:33.778809,Adult Census Income,30162,10,Conditional Inference Tree Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.2372152310563251,75.10775147536636,75.19063722564816,75.19063722564816,0,0.0,7.0,7,7,0,1.66666666667,3,1,0.333333333333,1,0,1.33333333333
2018-01-17 19:16:35.217952,Adult Census Income,30162,11,Conditional Inference Tree Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.4386102199787274,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,7.0,7,7,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:36.430782,Adult Census Income,30162,12,Conditional Inference Tree Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.2121949449647218,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,7.0,7,7,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:37.768074,Adult Census Income,30162,13,Conditional Inference Tree Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.3367602849612013,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,7.0,7,7,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:39.124274,Adult Census Income,30162,14,Conditional Inference Tree Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.3556243209168315,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,7.0,7,7,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:40.539196,Adult Census Income,30162,15,Conditional Inference Tree Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.4143331459490582,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,7.0,7,7,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:42.321567,Adult Census Income,30162,16,Conditional Inference Tree Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.7817315029678866,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,7.0,7,7,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:44.197978,Adult Census Income,30162,17,Conditional Inference Tree Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.875613529002294,75.10775147536636,75.10775147536636,75.10775147536636,0,0.0,7.0,7,7,0,1.0,1,1,0.0,0,0,2.0
2018-01-17 19:16:45.628830,Adult Census Income,30162,18,Conditional Inference Tree Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.4301397289382294,75.10775147536636,75.22710695577216,75.22710695577216,0,0.0,7.0,7,7,0,1.66666666667,3,1,0.333333333333,1,0,1.33333333333
2018-01-17 19:16:46.756836,Adult Census Income,30162,19,Conditional Inference Tree Twoing,1,3,True,False,1,False,None,True,0.1,15,8.0,8.0,0.0,1.1274623189819977,75.10775147536636,75.19726808567071,75.19726808567071,0,0.0,7.0,7,7,0,1.66666666667,3,1,0.333333333333,1,0,1.33333333333
