Dataset,Attribute,Criterion Difference Name,Paired t-statistics on Accuracy with Missing Values,Degrees of Freedom of Accuracy with Missing Values,P-value t-statistics on Accuracy with Missing Values,Paired t-statistics on Accuracy without Missing Values,Degrees of Freedom of Accuracy without Missing Values,P-value t-statistics on Accuracy without Missing Values,Paired t-statistics on Number of Nodes,Degrees of Freedom of Number of Nodes,P-value t-statistics on Number of Nodes
Adult Census Income,None,Conditional Inference Tree LS Chi Square - Conditional Inference Tree Hypercube Cover,-2.971611126119633,19,0.996080596552,-3.042813024198184,19,0.996652508984,-1.1988962615581906,19,0.877346090924
Adult Census Income,None,Conditional Inference Tree LS Chi Square - Conditional Inference Tree Twoing,-2.971611126119633,19,0.996080596552,-3.042813024198184,19,0.996652508984,-1.1988962615581906,19,0.877346090924
Adult Census Income,None,Conditional Inference Tree LS Chi Square - Conditional Inference Tree PC-ext,11.14436265221816,19,4.47107018076e-10,11.096000765945314,19,4.80554929183e-10,-0.22029818410290566,19,0.586005631744
Adult Census Income,None,Conditional Inference Tree LS Chi Square - Conditional Inference Tree LS Squared Gini,2.2437746094624975,19,0.0184789550945,2.3184822087838204,19,0.0158630612113,-12.002249319141278,19,0.999999999871
Adult Census Income,None,Conditional Inference Tree LS Chi Square - Conditional Inference Tree Largest Class Alone,-2.971611126119633,19,0.996080596552,-3.042813024198184,19,0.996652508984,-1.1988962615453052,19,0.877346090922
Adult Census Income,None,Conditional Inference Tree Hypercube Cover - Conditional Inference Tree Twoing,0.0,19,0.5,0.0,19,0.5,0.0,19,0.5
Adult Census Income,None,Conditional Inference Tree Hypercube Cover - Conditional Inference Tree PC-ext,13.575010429735448,19,1.57130974898e-11,13.56413223019436,19,1.59325885818e-11,0.8897565210056979,19,0.192362115215
Adult Census Income,None,Conditional Inference Tree Hypercube Cover - Conditional Inference Tree LS Squared Gini,11.051933056222598,19,5.13312281569e-10,11.362777162235624,19,3.23719273609e-10,-11.250605067341558,19,0.999999999618
Adult Census Income,None,Conditional Inference Tree Hypercube Cover - Conditional Inference Tree Largest Class Alone,0.0,19,0.5,0.0,19,0.5,0.2707150535882716,19,0.394764602505
Adult Census Income,None,Conditional Inference Tree Twoing - Conditional Inference Tree PC-ext,13.575010429735448,19,1.57130974898e-11,13.56413223019436,19,1.59325885818e-11,0.8897565210056979,19,0.192362115215
